S_number,Brand,Model,Variant,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,paint_color,condition,Brand_id,Model_id,Fuel_Type_id,Transmission_id,Owner_Type_id,paint_color_id
5110,Hyundai,Elite,i20 Petrol Asta     ,Mumbai,2015,28133,Petrol,Manual,First,19,1197,82,5,,560000,,,10,66,4,1,0,-1
5111,Tata,Zest,Quadrajet 1.3 75PS XE    ,Kolkata,2017,45000,Diesel,Manual,First,23,1248,74,5,7.94 Lakh,375000,silver,excellent,27,208,1,1,0,9
5112,Hyundai,i20,Magna 1.4 CRDi     ,Jaipur,2015,55697,Diesel,Manual,First,23,1396,89,5,,550000,,,10,210,1,1,0,-1
5113,Skoda,Rapid,1.6 TDI Elegance     ,Delhi,2012,62000,Diesel,Manual,Second,21,1598,104,5,,300000,white,,25,142,1,1,2,10
5114,Fiat,Linea,Emotion       ,Mumbai,2011,48000,Petrol,Manual,First,16,1368,90,5,,300000,black,,6,107,4,1,0,0
5115,Maruti,Swift,VXI BSIII W/ ABS    ,Pune,2010,90246,Petrol,Manual,First,16,1298,88,5,,295000,white,good,18,169,4,1,0,10
5116,Tata,Indica,V2 2001-2011 eLS     ,Hyderabad,2015,80500,Diesel,Manual,First,25,1396,69,5,,245000,white,,27,96,1,1,0,10
5117,Mercedes-Benz,New,C-Class C 220 CDI Elegance AT  ,Pune,2012,119000,Diesel,Automatic,First,15,2143,170,5,,1399000,black,good,19,118,1,0,0,0
5118,Mercedes-Benz,GLE,350d       ,Bangalore,2016,28541,Diesel,Automatic,First,12,2987,255,5,95.13 Lakh,6075000,silver,,19,86,1,0,0,9
5119,Hyundai,Santro,Xing XP      ,Kolkata,2008,45500,Petrol,Manual,Second,0,1086,null ,5,,117000,,,10,159,4,1,2,-1
5120,Honda,City,V MT AVN     ,Chennai,2012,41000,Petrol,Manual,Second,17,1497,116,5,,450000,white,,9,44,4,1,2,10
5121,Hyundai,i20,Magna       ,Mumbai,2010,58000,Petrol,Manual,Second,19,1197,80,5,,250000,black,,10,210,4,1,2,0
5122,Toyota,Fortuner,4x2 Manual      ,Chennai,2015,99000,Diesel,Manual,First,13,2982,169,7,,2050000,red,,28,79,1,1,0,8
5123,Hyundai,Grand,i10 Magna      ,Delhi,2014,31200,Petrol,Manual,First,19,1197,82,5,,390000,white,excellent,10,91,4,1,0,10
5124,Volkswagen,Jetta,2007-2011 2 TDI Comfortline    ,Chennai,2009,85000,Diesel,Manual,Second,15,1896,105,5,,350000,green,fair,29,101,1,1,2,4
5125,Ford,EcoSport,1.5 Ti VCT AT Titanium   ,Hyderabad,2016,60924,Petrol,Automatic,First,16,1499,110,5,,830000,,salvage,8,62,4,0,0,-1
5126,Hyundai,EON,Magna Plus      ,Chennai,2012,45000,Petrol,Manual,First,21,814,55,5,,250000,black,good,10,61,4,1,0,0
5127,Nissan,Micra,XV CVT      ,Kolkata,2011,44000,Petrol,Automatic,First,19,1198,76,5,8.73 Lakh,265000,white,,22,113,4,0,0,10
5128,Honda,Jazz,1.2 V CVT i VTEC   ,Kochi,2016,30534,Petrol,Automatic,First,19,1199,89,5,,742000,silver,,9,99,4,0,0,9
5129,Volkswagen,Polo,1.2 MPI Trendline     ,Kochi,2016,46399,Petrol,Manual,First,16,1198,74,5,,463000,,,29,131,4,1,0,-1
5130,Maruti,Alto,LXi       ,Kolkata,2008,42000,Petrol,Manual,First,20,796,46,5,,109000,black,good,18,15,4,1,0,0
5131,Hyundai,Verna,1.6 SX      ,Delhi,2011,67000,Diesel,Manual,First,22,1582,126,5,,380000,,,10,184,1,1,0,-1
5132,Mercedes-Benz,E-Class,2009-2013 E 220 CDI Avantgarde   ,Mumbai,2013,58000,Diesel,Automatic,First,10,2148,170,5,,1575000,,excellent,19,60,1,0,0,-1
5133,Tata,Zest,Revotron 1.2 XT     ,Coimbatore,2015,27000,Petrol,Manual,First,18,1193,89,5,8.69 Lakh,527000,white,,27,208,4,1,0,10
5134,Honda,Brio,S Option MT     ,Mumbai,2012,39566,Petrol,Manual,Second,18,1198,87,5,,275000,black,,9,31,4,1,2,0
5135,Honda,Jazz,VX Diesel      ,Chennai,2016,14980,Diesel,Manual,First,27,1498,99,5,10.81 Lakh,740000,,,9,99,1,1,0,-1
5136,Maruti,Alto,K10 VXI AGS     ,Jaipur,2017,18491,Petrol,Automatic,First,24,998,67,5,,390000,red,,18,15,4,0,0,8
5137,Maruti,Zen,VXi - BS III    ,Jaipur,2000,90000,Petrol,Manual,Second,17,993,60,5,,70000,,,18,207,4,1,2,-1
5138,Hyundai,i20,Sportz 1.4 CRDi     ,Pune,2015,118211,Diesel,Manual,First,23,1396,89,5,,590000,,,10,210,1,1,0,-1
5139,Maruti,SX4,S Cross DDiS 320 Zeta   ,Coimbatore,2016,63316,Diesel,Manual,First,23,1598,118,5,,958000,,,18,155,1,1,0,-1
5140,Mercedes-Benz,E-Class,2009-2013 E250 CDI Elegance    ,Delhi,2014,42000,Diesel,Automatic,First,14,2143,203,5,,2495000,,,19,60,1,0,0,-1
5141,Chevrolet,Enjoy,Petrol LS 7 Seater    ,Kochi,2015,25648,Petrol,Manual,First,14,1399,99,7,,429000,,,4,68,4,1,0,-1
5142,Mercedes-Benz,E-Class,2009-2013 E250 CDI Blue Efficiency   ,Delhi,2011,67612,Diesel,Automatic,Second,14,2143,203,5,,1150000,black,good,19,60,1,0,2,0
5143,Mahindra,XUV500,W4       ,Mumbai,2016,33000,Diesel,Manual,First,16,2179,140,7,,965000,white,good,17,201,1,1,0,10
5144,Hyundai,i10,Sportz       ,Mumbai,2015,20000,Petrol,Manual,First,20,1197,79,5,,375000,grey,excellent,10,209,4,1,0,5
5145,Hyundai,Getz,1.3 GLS      ,Pune,2007,143000,Petrol,Manual,Second,14,1341,83,5,,110000,silver,good,10,90,4,1,2,9
5146,Audi,Q7,3 TDI quattro     ,Coimbatore,2014,118218,Diesel,Automatic,First,12,2967,241,7,,3141000,blue,good,1,137,1,0,0,1
5147,Mahindra,Scorpio,SLE BSIV      ,Pune,2012,99000,Diesel,Manual,Third,12,2179,120,8,,600000,custom,excellent,17,161,1,1,3,3
5148,Honda,Jazz,1.2 SV i VTEC    ,Pune,2016,22700,Petrol,Manual,First,19,1199,89,5,,555000,white,good,9,99,4,1,0,10
5149,Tata,Safari,Storme 2012-2015 EX     ,Jaipur,2017,28000,Diesel,Manual,First,14,2179,138,7,,1091000,,,27,156,1,1,0,-1
5150,Mahindra,XUV500,W6 2WD      ,Kolkata,2014,62000,Diesel,Manual,First,15,2179,140,7,,725000,,,17,201,1,1,0,-1
5151,Volkswagen,Polo,Diesel Comfortline 1.2L     ,Hyderabad,2012,107023,Diesel,Manual,First,22,1199,74,5,,390000,,,29,131,1,1,0,-1
5152,Maruti,Swift,Dzire ZDi      ,Delhi,2012,71082,Diesel,Manual,First,19,1248,74,5,,395000,black,good,18,169,1,1,0,0
5153,Audi,Q3,2 TDI      ,Mumbai,2013,60000,Diesel,Automatic,First,16,1968,174,5,,2200000,silver,excellent,1,135,1,0,0,9
5154,Maruti,Celerio,ZXI       ,Delhi,2014,21701,Petrol,Manual,First,23,998,67,5,,338000,silver,good,18,42,4,1,0,9
5155,Honda,City,V MT Exclusive     ,Mumbai,2011,56000,Petrol,Manual,First,17,1497,116,5,,345000,green,good,9,44,4,1,0,4
5156,Hyundai,i20,1.2 Spotz      ,Delhi,2016,32450,Petrol,Manual,First,19,1197,82,5,,575000,blue,good,10,210,4,1,0,1
5157,Renault,KWID,RXT       ,Jaipur,2016,12500,Petrol,Manual,First,25,799,53,5,,275000,black,good,24,103,4,1,0,0
5158,Mercedes-Benz,CLA,200 CDI Sport     ,Kochi,2019,20483,Diesel,Automatic,First,18,2143,136,5,,3030000,white,good,19,33,1,0,0,10
5159,Ford,Ecosport,1.5 DV5 MT Titanium    ,Hyderabad,2014,45800,Diesel,Manual,First,23,1498,90,5,,750000,,good,8,63,1,1,0,-1
5160,Hyundai,i20,Asta 1.2      ,Coimbatore,2015,35441,Petrol,Manual,First,19,1197,82,5,,687000,black,good,10,210,4,1,0,0
5161,Toyota,Innova,2.5 ZX Diesel 7 Seater   ,Bangalore,2015,86398,Diesel,Manual,First,13,2494,101,7,,1520000,black,,28,98,1,1,0,0
5162,Nissan,Sunny,2011-2014 Diesel XL     ,Chennai,2012,150000,Diesel,Manual,First,22,1461,85,5,,350000,grey,,22,167,1,1,0,5
5163,Maruti,Swift,VDI BSIV      ,Hyderabad,2014,89000,Diesel,Manual,First,25,1248,74,5,,585000,,,18,169,1,1,0,-1
5164,Maruti,A-Star,Vxi       ,Hyderabad,2010,68375,Petrol,Manual,First,19,998,66,5,,250000,blue,excellent,18,8,4,1,0,1
5165,Maruti,Swift,ZXI       ,Pune,2013,52000,Petrol,Manual,First,19,1197,86,5,,395000,,,18,169,4,1,0,-1
5166,Mercedes-Benz,CLA,200 CDI Sport     ,Jaipur,2017,39000,Diesel,Automatic,First,18,2143,136,5,42.4 Lakh,2700000,silver,,19,33,1,0,0,9
5167,Maruti,Ertiga,ZXI       ,Bangalore,2014,68000,Petrol,Manual,Second,16,1373,94,7,,675000,white,,18,69,4,1,2,10
5168,Maruti,Wagon R,LXI      ,Jaipur,2007,71000,Petrol,Manual,Second,19,998,67,5,,150000,red,,18,189,4,1,2,8
5169,Volkswagen,Polo,Diesel Trendline 1.2L     ,Hyderabad,2012,72003,Diesel,Manual,First,22,1199,74,5,,390000,,excellent,29,131,1,1,0,-1
5170,Ford,Ecosport,1.5 DV5 MT Titanium Optional   ,Hyderabad,2014,135670,Diesel,Manual,First,23,1498,90,5,,655000,brown,excellent,8,63,1,1,0,2
5171,Honda,City,i DTEC VX     ,Kochi,2017,65850,Diesel,Manual,First,25,1498,99,5,,944000,,,9,44,1,1,0,-1
5172,Toyota,Corolla,Altis 1.8 GL     ,Coimbatore,2015,53920,Petrol,Manual,First,14,1798,138,5,23.37 Lakh,1077000,,,28,51,4,1,0,-1
5173,Mahindra,XUV500,W8 2WD      ,Ahmedabad,2014,58000,Diesel,Manual,First,15,2179,140,7,,750000,,,17,201,1,1,0,-1
5174,Maruti,Alto,800 2016-2019 VXI     ,Kolkata,2016,4000,Petrol,Manual,First,25,796,47,5,,300000,,,18,15,4,1,0,-1
5175,BMW,5,Series 530d M Sport    ,Chennai,2010,58000,Diesel,Automatic,First,19,2993,265,5,79.78 Lakh,1175000,,,2,3,1,0,0,-1
5176,Hyundai,EON,D Lite Plus     ,Kochi,2016,29832,Petrol,Manual,First,21,814,55,5,,329000,,,10,61,4,1,0,-1
5177,Maruti,Swift,Dzire VDI      ,Chennai,2016,71156,Diesel,Manual,First,27,1248,74,5,,650000,,,18,169,1,1,0,-1
5178,Maruti,Celerio,CNG VXI MT     ,Delhi,2015,64687,CNG,Manual,First,32,998,58,5,5.87 Lakh,380000,,,18,42,0,1,0,-1
5179,Audi,A4,2 TDI      ,Hyderabad,2011,54000,Diesel,Automatic,First,17,1968,148,5,,1800000,,,1,10,1,0,0,-1
5180,Skoda,Superb,Elegance 1.8 TSI AT    ,Bangalore,2009,75000,Petrol,Automatic,Second,14,1798,158,5,,495000,white,,25,168,4,0,2,10
5181,Tata,Zest,Revotron 1.2T XM     ,Kochi,2015,39208,Petrol,Manual,First,18,1193,89,5,7.63 Lakh,451999,,excellent,27,208,4,1,0,-1
5182,Force,One,LX ABS 7 Seating    ,Kolkata,2014,41000,Diesel,Manual,First,17,2149,139,7,,800000,,,7,123,1,1,0,-1
5183,Honda,City,i-VTEC VX      ,Coimbatore,2013,38622,Petrol,Manual,First,17,1497,117,5,12.68 Lakh,626000,,,9,44,4,1,0,-1
5184,Nissan,Sunny,2011-2014 XV      ,Chennai,2016,18000,Petrol,Manual,First,17,1498,98,5,,750000,brown,good,22,167,4,1,0,2
5185,Maruti,Swift,1.3 LXI      ,Delhi,2012,52000,Petrol,Manual,First,16,,,,,365000,red,good,18,169,4,1,0,8
5186,Volkswagen,Vento,Petrol Highline AT     ,Mumbai,2011,45000,Petrol,Automatic,First,14,1598,104,5,,335000,white,salvage,29,181,4,0,0,10
5187,Hyundai,Verna,1.6 SX VTVT AT    ,Mumbai,2014,48656,Petrol,Automatic,First,16,1591,121,5,,550000,,,10,184,4,0,0,-1
5188,Hyundai,Verna,CRDi 1.6 AT SX Plus   ,Bangalore,2012,79000,Diesel,Automatic,First,22,1582,126,5,16.6 Lakh,525000,,,10,184,1,0,0,-1
5189,Audi,A4,2 TDI Multitronic     ,Bangalore,2012,88000,Diesel,Automatic,First,17,1968,140,5,,1625000,,,1,10,1,0,0,-1
5190,Maruti,SX4,Vxi BSIV      ,Delhi,2009,92000,Petrol,Manual,First,16,1586,103,5,,270000,black,good,18,155,4,1,0,0
5191,Ford,Endeavour,2.2 Titanium AT 4X2    ,Chennai,2019,9000,Diesel,Automatic,First,13,2198,158,7,,3290000,white,,8,67,1,0,0,10
5192,Maruti,Swift,LXI BSIV      ,Coimbatore,2008,50121,Petrol,Manual,First,20,1197,83,5,,341000,silver,,18,169,4,1,0,9
5193,Hyundai,Grand,i10 CRDi Magna     ,Hyderabad,2014,79000,Diesel,Manual,First,24,1120,70,5,,415000,,,10,91,1,1,0,-1
5194,Volkswagen,Polo,1.5 TDI Highline     ,Hyderabad,2014,46000,Diesel,Manual,Second,20,1498,89,5,,590000,,,29,131,1,1,2,-1
5195,Mercedes-Benz,E-Class,230,Pune,2012,100000,Petrol,Automatic,First,10,2496,158,5,,1150000,,,19,60,4,0,0,-1
5196,Hyundai,i20,Asta 1.2      ,Kolkata,2015,41000,Petrol,Manual,First,19,1197,82,5,,475000,,,10,210,4,1,0,-1
5197,Maruti,Alto,K10 VXI AGS     ,Chennai,2015,25000,Petrol,Automatic,First,24,998,67,5,,350000,black,,18,15,4,0,0,0
5198,Maruti,Ertiga,VDI       ,Pune,2014,71899,Diesel,Manual,First,21,1248,89,7,,725000,silver,,18,69,1,1,0,9
5199,Maruti,Celerio,VXI AT      ,Mumbai,2016,7100,Petrol,Automatic,First,23,998,67,5,,434999,red,,18,42,4,0,0,8
5200,Renault,KWID,Climber 1 AMT     ,Coimbatore,2018,38171,Petrol,Automatic,Second,23,999,67,5,5.72 Lakh,499000,,,24,103,4,0,2,-1
5201,Mahindra,Scorpio,SLE BSIV      ,Bangalore,2013,70359,Diesel,Manual,First,12,2179,120,8,,765000,,,17,161,1,1,0,-1
5202,Toyota,Innova,2.5 GX (Diesel) 7 Seater BS IV ,Chennai,2011,200000,Diesel,Manual,First,13,2494,102,7,,900000,red,,28,98,1,1,0,8
5203,Volkswagen,Polo,Diesel Highline 1.2L     ,Chennai,2017,26969,Diesel,Manual,First,22,1199,74,5,,690000,,,29,131,1,1,0,-1
5204,Ford,Figo,Diesel ZXI      ,Chennai,2011,56500,Diesel,Manual,First,20,1399,68,5,,290000,,,8,77,1,1,0,-1
5205,Nissan,Terrano,XL Plus 85 PS    ,Kolkata,2014,40000,Diesel,Manual,First,20,1461,84,5,,575000,,,22,174,1,1,0,-1
5206,Force,One,LX 4x4      ,Kolkata,2014,41000,Diesel,Manual,First,17,2200,139,7,,800000,red,excellent,7,123,1,1,0,8
5207,Renault,KWID,1 RXT Optional AMT    ,Kochi,2017,53105,Petrol,Automatic,First,23,999,67,5,4.93 Lakh,441000,,,24,103,4,0,0,-1
5208,Skoda,Rapid,1.5 TDI Elegance     ,Mumbai,2013,23000,Diesel,Manual,First,21,1498,104,5,,495000,green,,25,142,1,1,0,4
5209,Mahindra,XUV500,AT W10 FWD     ,Hyderabad,2016,80999,Diesel,Automatic,First,16,2179,140,7,,1440000,blue,good,17,201,1,0,0,1
5210,Ford,Figo,Diesel Titanium      ,Chennai,2012,82000,Diesel,Manual,First,20,1399,68,5,,295000,,,8,77,1,1,0,-1
5211,Mahindra,Bolero,ZLX       ,Coimbatore,2017,68557,Diesel,Manual,First,16,2523,62,7,11.28 Lakh,814000,,,17,28,1,1,0,-1
5212,Volkswagen,Vento,1.5 TDI Highline     ,Hyderabad,2016,34000,Diesel,Manual,First,21,1498,109,5,14.2 Lakh,844999,,,29,181,1,1,0,-1
5213,Toyota,Innova,2.5 VX (Diesel) 8 Seater BS IV ,Pune,2015,77000,Diesel,Manual,First,13,2494,100,8,,1250000,white,good,28,98,1,1,0,10
5214,Mahindra,XUV500,W8 2WD      ,Mumbai,2012,48000,Diesel,Manual,First,15,2179,140,7,,650000,white,like new,17,201,1,1,0,10
5215,Ford,Ecosport,1.5 Ti VCT MT Titanium   ,Coimbatore,2015,28232,Petrol,Manual,Second,16,1499,110,5,,772000,,,8,63,4,1,2,-1
5216,Volkswagen,Jetta,2012-2014 2.0L TDI Highline AT   ,Chennai,2011,110000,Diesel,Automatic,First,17,1968,138,5,,800000,black,,29,101,1,0,0,0
5217,Tata,New,Safari DICOR 2.2 VX 4x4   ,Chennai,2009,120000,Diesel,Manual,Second,14,2179,138,7,,300000,,,27,118,1,1,2,-1
5218,BMW,3,Series 330d Convertible     ,Mumbai,2013,49000,Diesel,Automatic,First,8,2993,245,4,,2900000,silver,good,2,2,1,0,0,9
5219,Volkswagen,Polo,1.2 MPI Highline     ,Kolkata,2014,22000,Petrol,Manual,First,16,1198,74,5,,411000,,,29,131,4,1,0,-1
5220,Hyundai,i20,Magna Optional 1.2     ,Coimbatore,2015,14925,Petrol,Manual,First,19,1197,83,5,,537000,black,,10,210,4,1,0,0
5221,Maruti,Ertiga,ZDI       ,Mumbai,2013,75000,Diesel,Manual,First,21,1248,89,7,,655000,,,18,69,1,1,0,-1
5222,Honda,City,i VTEC V     ,Chennai,2015,23000,Petrol,Manual,First,17,1497,117,5,,700000,blue,good,9,44,4,1,0,1
5223,Honda,City,1.5 S MT     ,Mumbai,2014,57000,Petrol,Manual,First,17,1497,118,5,,548000,silver,good,9,44,4,1,0,9
5224,Volkswagen,Jetta,2013-2015 2.0L TDI Highline AT   ,Kochi,2013,76718,Diesel,Automatic,First,17,1968,138,5,,651000,black,,29,101,1,0,0,0
5225,Honda,Amaze,VX i-DTEC      ,Pune,2016,138000,Diesel,Manual,First,26,1498,99,5,,515000,,,9,16,1,1,0,-1
5226,Mahindra,XUV500,W8 2WD      ,Hyderabad,2013,140000,Diesel,Manual,Second,15,2179,140,7,,900000,,,17,201,1,1,2,-1
5227,Toyota,Corolla,Altis VL      ,Mumbai,2008,110000,Petrol,Automatic,Second,15,1798,138,5,,275000,,,28,51,4,0,2,-1
5228,Hyundai,Santro,Xing XL eRLX Euro III   ,Pune,2005,126000,Petrol,Manual,Second,17,1086,null ,5,,120000,,,10,159,4,1,2,-1
5229,BMW,3,Series 320d      ,Bangalore,2012,73000,Diesel,Automatic,First,23,1995,190,5,48.79 Lakh,1250000,,,2,2,1,0,0,-1
5230,Ford,EcoSport,1.5 Diesel Trend     ,Kochi,2017,63423,Diesel,Manual,First,23,1498,99,5,10.42 Lakh,769000,,,8,62,1,1,0,-1
5231,Hyundai,i20,Asta Optional with Sunroof 1.2   ,Kochi,2013,62132,Petrol,Manual,First,19,1197,83,5,,457000,,,10,210,4,1,0,-1
5232,Honda,City,1.5 S AT     ,Mumbai,2013,51000,Petrol,Automatic,First,17,1497,118,5,,450000,blue,good,9,44,4,0,0,1
5233,Maruti,Ritz,VDI (ABS) BS IV    ,Hyderabad,2015,75000,Diesel,Manual,First,23,1248,74,5,,490000,,,18,145,1,1,0,-1
5234,Hyundai,i10,Era 1.1      ,Kolkata,2008,55410,Petrol,Manual,First,20,1086,68,5,,165000,,,10,209,4,1,0,-1
5235,Chevrolet,Sail,1.2 LS      ,Mumbai,2015,41000,Petrol,Manual,First,18,1199,82,5,,325000,white,good,4,157,4,1,0,10
5236,Hyundai,Verna,1.6 SX CRDi (O)    ,Chennai,2012,45000,Diesel,Manual,First,22,1582,126,5,,625000,brown,good,10,184,1,1,0,2
5237,Hyundai,Creta,1.6 SX Option     ,Kochi,2018,53322,Petrol,Manual,First,16,1591,121,5,16.06 Lakh,1213000,white,excellent,10,53,4,1,0,10
5238,Chevrolet,Sail,1.2 LS      ,Jaipur,2013,48000,Petrol,Manual,First,18,1199,82,5,,325000,blue,,4,157,4,1,0,1
5239,Audi,Q5,2 TDI      ,Hyderabad,2013,72000,Diesel,Automatic,First,14,1968,174,5,,2900000,,excellent,1,136,1,0,0,-1
5240,Honda,City,1.5 V MT Exclusive    ,Kochi,2013,50266,Petrol,Manual,First,17,1497,118,5,,553000,,,9,44,4,1,0,-1
5241,Ford,EcoSport,1.5 Petrol Titanium     ,Hyderabad,2017,21800,Petrol,Manual,First,17,1497,121,5,11.27 Lakh,875000,blue,excellent,8,62,4,1,0,1
5242,Audi,Q7,3 TDI Quattro Premium Plus   ,Bangalore,2014,45000,Diesel,Automatic,Second,12,2967,241,7,,3790000,white,,1,137,1,0,2,10
5243,Hyundai,i10,Magna 1.2      ,Delhi,2010,62000,Petrol,Manual,First,20,1197,79,5,,240000,black,,10,209,4,1,0,0
5244,Hyundai,i20,1.2 Asta      ,Chennai,2014,41681,Petrol,Manual,First,17,1197,80,5,,455000,white,,10,210,4,1,0,10
5245,Maruti,Swift,Dzire 1.2 Vxi BSIV    ,Delhi,2011,69313,Petrol,Manual,Second,18,1197,86,5,,265000,white,,18,169,4,1,2,10
5246,Tata,Indica,V2 eLX      ,Pune,2017,49000,Diesel,Manual,Second,25,1396,69,5,,160000,silver,,27,96,1,1,2,9
5247,BMW,5,Series 2010-2013 530d     ,Coimbatore,2012,40471,Diesel,Automatic,Second,16,2993,235,5,,2572000,black,,2,3,1,0,2,0
5248,Maruti,Swift,VDI       ,Ahmedabad,2013,60000,Diesel,Manual,First,23,1248,74,5,,415000,brown,,18,169,1,1,0,2
5249,Ford,Freestyle,Titanium Plus Petrol     ,Jaipur,2018,1001,Petrol,Manual,First,19,1194,95,5,8.44 Lakh,723000,black,,8,81,4,1,0,0
5250,Hyundai,Verna,XXi ABS (Petrol)     ,Bangalore,2008,38000,Petrol,Manual,Second,14,1599,103,5,,260000,white,,10,184,4,1,2,10
5251,BMW,3,Series 320d Highline     ,Mumbai,2008,66000,Diesel,Automatic,Second,16,1995,181,5,,725000,silver,,2,2,1,0,2,9
5252,Toyota,Innova,2.5 G4 Diesel 8-seater    ,Kochi,2017,33901,Diesel,Manual,First,13,2494,102,8,,1429000,silver,,28,98,1,1,0,9
5253,Mercedes-Benz,New,C-Class C 250 CDI Elegance   ,Hyderabad,2011,57000,Diesel,Automatic,Second,15,2143,204,5,,1725000,blue,,19,118,1,0,2,1
5254,Hyundai,Elantra,1.6 SX      ,Pune,2013,170000,Diesel,Manual,First,23,1582,126,5,20.87 Lakh,750000,white,,10,65,1,1,0,10
5255,Maruti,Ritz,ZDi       ,Hyderabad,2014,60000,Diesel,Manual,First,23,1248,74,5,,434999,silver,,18,145,1,1,0,9
5256,Maruti,Vitara,Brezza ZDi Plus Dual Tone   ,Pune,2016,85000,Diesel,Manual,First,24,1248,89,5,11.96 Lakh,890000,white,,18,186,1,1,0,10
5257,Hyundai,Xcent,1.2 Kappa S     ,Kolkata,2016,146000,Petrol,Manual,Second,19,1197,82,5,,350000,,,10,202,4,1,2,-1
5258,Honda,City,i DTEC V     ,Kolkata,2014,56002,Diesel,Manual,First,26,1498,99,5,,610000,grey,excellent,9,44,1,1,0,5
5259,Renault,KWID,RXT       ,Mumbai,2016,8554,Petrol,Manual,First,25,799,53,5,,320000,brown,excellent,24,103,4,1,0,2
5260,Toyota,Etios,Cross 1.4L VD     ,Jaipur,2014,62322,Diesel,Manual,First,24,1364,67,5,9.55 Lakh,490000,,,28,72,1,1,0,-1
5261,Maruti,Alto,K10 VXI      ,Kochi,2015,37929,Petrol,Manual,First,24,998,67,5,4.09 Lakh,369000,,excellent,18,15,4,1,0,-1
5262,Tata,Tiago,1.2 Revotron XM Option    ,Chennai,2016,5400,Petrol,Manual,First,24,1199,84,5,5.45 Lakh,398000,,,27,176,4,1,0,-1
5263,Hyundai,i20,1.4 CRDi Magna     ,Kolkata,2013,60000,Diesel,Manual,First,22,1396,90,5,,295000,white,excellent,10,210,1,1,0,10
5264,Audi,A4,2 TDI      ,Kochi,2014,55730,Diesel,Automatic,First,17,1968,148,5,,1521000,silver,excellent,1,10,1,0,0,9
5265,Maruti,Swift,VDI       ,Hyderabad,2015,62000,Diesel,Manual,First,28,1248,74,5,,630000,black,excellent,18,169,1,1,0,0
5266,Volkswagen,Ameo,1.2 MPI Highline     ,Kochi,2017,14576,Petrol,Manual,First,17,1198,74,5,8.38 Lakh,669000,red,excellent,29,17,4,1,0,8
5267,Honda,BRV,i-VTEC V CVT     ,Mumbai,2017,17000,Petrol,Automatic,First,16,1497,117,7,15.02 Lakh,950000,,excellent,9,24,4,0,0,-1
5268,Hyundai,i20,Asta       ,Mumbai,2009,28000,Petrol,Manual,First,17,1197,80,5,,265000,black,excellent,10,210,4,1,0,0
5269,Hyundai,Santa,Fe 4X4      ,Ahmedabad,2012,58200,Diesel,Manual,First,15,2199,194,7,,750000,black,excellent,10,158,1,1,0,0
5270,Honda,City,1.5 GXI      ,Bangalore,2002,53000,Petrol,Manual,Second,0,,,,,185000,,,9,44,4,1,2,-1
5271,Maruti,Celerio,ZXI Optional AMT     ,Kochi,2018,12278,Petrol,Automatic,First,23,998,67,5,5.95 Lakh,563000,white,,18,42,4,0,0,10
5272,Hyundai,Creta,1.6 SX      ,Coimbatore,2018,17665,Petrol,Manual,First,16,1591,121,5,15.36 Lakh,1178000,,,10,53,4,1,0,-1
5273,Tata,Indica,V2 DL BSIII     ,Hyderabad,2004,200000,Diesel,Manual,Second,18,1396,53,5,,85000,,,27,96,1,1,2,-1
5274,Volkswagen,Vento,Petrol Highline      ,Mumbai,2011,55893,Petrol,Manual,First,15,1598,104,5,,335000,,,29,181,4,1,0,-1
5275,Maruti,Celerio,VXI       ,Kochi,2015,60586,Petrol,Manual,First,23,998,67,5,,411000,,,18,42,4,1,0,-1
5276,Mercedes-Benz,CLA,200 D Sport Edition    ,Ahmedabad,2015,13500,Diesel,Automatic,First,18,2143,136,5,,2551000,,,19,33,1,0,0,-1
5277,Maruti,Alto,800 LXI      ,Jaipur,2017,30000,Petrol,Manual,First,23,796,47,5,,310000,,,18,15,4,1,0,-1
5278,Ford,Endeavour,3.2 Titanium AT 4X4    ,Delhi,2018,12000,Diesel,Automatic,First,11,3198,197,7,,3350000,white,,8,67,1,0,0,10
5279,Tata,Zest,Revotron 1.2T XE     ,Kolkata,2017,65000,Petrol,Manual,First,18,1193,89,5,6.59 Lakh,480000,,,27,208,4,1,0,-1
5280,Volkswagen,Vento,1.6 Comfortline      ,Kolkata,2014,38000,Petrol,Manual,First,16,1598,104,5,10.94 Lakh,349000,,,29,181,4,1,0,-1
5281,Maruti,Ertiga,ZXI       ,Mumbai,2012,25000,Petrol,Manual,Second,18,1373,91,7,,515000,custom,good,18,69,4,1,2,3
5282,Mercedes-Benz,M-Class,ML 350 CDI Corporate    ,Mumbai,2011,100000,Diesel,Automatic,First,14,2987,224,5,,1441000,,,19,110,1,0,0,-1
5283,Volkswagen,Polo,1.2 MPI Highline     ,Mumbai,2014,13710,Petrol,Manual,First,16,1199,74,5,,475000,,,29,131,4,1,0,-1
5284,Toyota,Fortuner,4x2 AT      ,Jaipur,2015,100000,Diesel,Automatic,First,13,2982,169,7,,1900000,,,28,79,1,0,0,-1
5285,Maruti,Celerio,VXI       ,Hyderabad,2017,17000,Petrol,Manual,First,23,998,67,5,,490000,grey,excellent,18,42,4,1,0,5
5286,BMW,3,Series 320d Corporate Edition    ,Chennai,2008,89000,Diesel,Automatic,Second,16,1995,181,4,,630000,white,excellent,2,2,1,0,2,10
